word/phrase,type,raw_frequency,count,topic,POS,syllables,readability_score,level,Shorthand Code,Grammatical Item,Sentence Type,CEFR-J Level,Core Inventory,EGP,GSELO,log_freq,frequency_score
william,word,0.0006721075372059529,84,general,propn,2,3.66,UNKNOWN,,,,,,,,-3.172561169652698,5
escott,word,3.200512081933109e-05,4,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.494779172052438,2
diana,word,0.00019203072491598655,24,general,propn,3,0.0,UNKNOWN,,,,,,,,-3.716629052460991,4
divorce,word,3.200512081933109e-05,4,"family life,legal,relations with other people","noun noun, verb",2,3.66,B2,,,,,,,,-4.494779172052438,2
reporters,word,0.00011201792286765882,14,general,noun,3,0.0,UNKNOWN,,,,,,,,-3.9507120969524365,4
st,word,0.00022403584573531764,28,general,propn,1,10.0,UNKNOWN,,,,,,,,-3.6496822951387693,4
marys,word,3.200512081933109e-05,4,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.494779172052438,2
paddington,word,8.001280204832773e-06,1,general,propn,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
telephones,word,4.800768122899664e-05,6,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.318688365313283,3
princess,word,0.000248039686349816,31,"general,nationalities and countries,relations with other people",noun,2,3.66,B1,,,,,,,,-3.6054786514064285,4
arthur,word,1.6002560409665546e-05,2,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
philip,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
louis,word,1.6002560409665546e-05,2,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
wills,word,1.6002560409665546e-05,2,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
mabel,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
anderson,word,8.001280204832773e-06,1,general,propn,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
williams,word,4.800768122899664e-05,6,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.318688365313283,3
nanny,word,5.600896143382941e-05,7,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.251741704916048,3
charless,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
barbara,word,2.400384061449832e-05,3,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
barnes,word,2.400384061449832e-05,3,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.619717456344684,2
loving,word,2.400384061449832e-05,3,general,verb,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
kensington,word,4.0006401024163864e-05,5,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.39786943043424,3
palace,word,4.800768122899664e-05,6,"general,house and home, environment,nationalities and countries",propn noun,2,3.66,A2,,,,,,,,-4.318688365313283,3
malcolm,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
fraser,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
talks,word,0.00010401664266282605,13,general,verb,1,10.0,UNKNOWN,,,,,,,,-3.98289675050072,4
woomargama,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
childs,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
harry,word,0.000176028164506321,22,general,propn,2,3.66,UNKNOWN,,,,,,,,-3.754417592790506,4
mynors,word,8.001280204832773e-06,1,general,propn,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
netting,word,8.001280204832773e-06,1,general,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
ruth,word,8.001280204832773e-06,1,general,propn,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
wallace,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
wetherby,word,8.001280204832773e-06,1,general,propn,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
notting,word,8.001280204832773e-06,1,general,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
plays,word,0.00013602176348215714,17,general,verb,1,10.0,UNKNOWN,,,,,,,,-3.8663912796701485,4
sports,word,8.001280204832773e-05,10,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.096839977550485,3
prize,word,2.400384061449832e-05,3,"general,news, lifestyles and current affairs",noun,1,10.0,A2,,,,,,,,-4.619717456344684,2
ludgrove,word,4.0006401024163864e-05,5,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.39786943043424,3
berkshire,word,1.6002560409665546e-05,2,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
holidays,word,8.001280204832773e-05,10,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.096839977550485,3
shooting,word,2.400384061449832e-05,3,general,verb noun,2,3.66,B2,,,,,,,,-4.619717456344684,2
sandringham,word,8.001280204832773e-06,1,general,propn,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
queens,word,4.800768122899664e-05,6,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.318688365313283,3
ormond,word,1.6002560409665546e-05,2,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
operation,word,1.6002560409665546e-05,2,general,noun,4,0.0,B1,,,,,,,,-4.795807810769671,2
highgrove,word,3.200512081933109e-05,4,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.494779172052438,2
pie,word,8.001280204832773e-05,10,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.096839977550485,3
klosters,word,2.400384061449832e-05,3,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.619717456344684,2
caribbean,word,8.001280204832773e-06,1,general,noun,4,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
switzerland,word,8.001280204832773e-06,1,general,propn,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
mediterraneanthey,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
balmoral,word,2.400384061449832e-05,3,general,verb,3,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
alexandra,word,3.200512081933109e-05,4,general,propn,4,0.0,UNKNOWN,,,,,,,,-4.494779172052438,2
tiggy,word,4.0006401024163864e-05,5,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.39786943043424,3
leggebourke,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
englands,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
eton,word,4.0006401024163864e-05,5,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.39786943043424,3
windsor,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
cafe,word,6.401024163866218e-05,8,general,noun,2,3.66,A1,,,,,,,,-4.193749854863421,3
photographers,word,4.0006401024163864e-05,5,general,noun,4,0.0,UNKNOWN,,,,,,,,-4.39786943043424,3
ritz,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
paris,word,7.201152184349496e-05,9,general,propn,2,3.66,UNKNOWN,,,,,,,,-4.142597407802213,3
dodi,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
fayed,word,8.001280204832773e-06,1,general,verb,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
thirtysix,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
lather,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
princes,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
church,word,0.0001440230436869899,18,"general,house and home, environment,things in the town, shops and shopping",noun,1,10.0,A2,,,,,,,,-3.841567713683053,4
princesses,word,3.200512081933109e-05,4,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.494779172052438,2
cafes,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
dianas,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
vancouver,word,1.6002560409665546e-05,2,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.795807810769671,2
weekends,word,9.601536245799327e-05,12,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.017658821966298,4
jamess,word,8.001280204832773e-06,1,general,propn,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
widgeon,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
merricks,word,3.200512081933109e-05,4,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.494779172052438,2
dr,word,0.00012802048327732437,16,general,propn,1,10.0,UNKNOWN,,,,,,,,-3.89272019843732,4
treves,word,9.601536245799327e-05,12,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.017658821966298,4
interested,word,8.001280204832773e-05,10,general,adj adjective,3,0.0,A1,,,,,,,,-4.096839977550485,3
pence,word,4.800768122899664e-05,6,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.318688365313283,3
accidents,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
shirt,word,2.400384061449832e-05,3,"clothes,shopping",noun,1,10.0,A1,,,,,,,,-4.619717456344684,2
enormous,word,7.201152184349496e-05,9,general,adj adjective,3,0.0,A2,,,,,,,,-4.142597407802213,3
tooth,word,1.6002560409665546e-05,2,"general,health and body care,travel and services vocab",noun,1,10.0,A1,,,,,,,,-4.795807810769671,2
creatures,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
merrick,word,0.0005280844935189631,66,general,propn,2,3.66,UNKNOWN,,,,,,,,-3.2772965025499463,5
bananas,word,4.800768122899664e-05,6,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.318688365313283,3
em,word,8.001280204832773e-06,1,general,pron,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
joseph,word,0.00010401664266282605,13,general,propn,2,3.66,UNKNOWN,,,,,,,,-3.98289675050072,4
silcock,word,5.600896143382941e-05,7,general,verb,2,3.66,UNKNOWN,,,,,,,,-4.251741704916048,3
simon,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
hospitals,word,1.6002560409665546e-05,2,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.795807810769671,2
cab,word,0.00012802048327732437,16,general,noun,1,10.0,UNKNOWN,,,,,,,,-3.89272019843732,4
grey,word,0.00010401664266282605,13,general,"adj adjective, noun",1,10.0,A1,,,,,,,,-3.98289675050072,4
ended,word,1.6002560409665546e-05,2,general,verb,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
elpmyupasteps,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
understood,word,5.600896143382941e-05,7,general,verb,3,0.0,UNKNOWN,,,,,,,,-4.251741704916048,3
drove,word,2.400384061449832e-05,3,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.619717456344684,2
chairman,word,3.200512081933109e-05,4,general,noun,2,3.66,B2,,,,,,,,-4.494779172052438,2
carr,word,3.200512081933109e-05,4,general,propn,1,10.0,UNKNOWN,,,,,,,,-4.494779172052438,2
gomm,word,3.200512081933109e-05,4,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.494779172052438,2
editor,word,6.401024163866218e-05,8,"general,personal identification,work and jobs",noun,3,0.0,B1,,,,,,,,-4.193749854863421,3
th,word,0.00016002560409665546,20,general,x,2,3.66,UNKNOWN,,,,,,,,-3.7958102532768714,4
belgium,word,2.400384061449832e-05,3,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.619717456344684,2
trevess,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
nurses,word,6.401024163866218e-05,8,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.193749854863421,3
readers,word,3.200512081933109e-05,4,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.494779172052438,2
yours,word,0.00016002560409665546,20,general,noun pronoun,1,10.0,A2,,,,,,,,-3.7958102532768714,4
faithfully,word,1.6002560409665546e-05,2,general,adv,3,0.0,UNKNOWN,,,,,,,,-4.795807810769671,2
fc,word,1.6002560409665546e-05,2,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
visited,word,5.600896143382941e-05,7,general,verb,3,0.0,UNKNOWN,,,,,,,,-4.251741704916048,3
bible,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
scream,word,5.600896143382941e-05,7,general,"adj verb, noun,noun",1,10.0,B2,,,,,,,,-4.251741704916048,3
tear,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
lighthouse,word,4.0006401024163864e-05,5,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.39786943043424,3
blind,word,1.6002560409665546e-05,2,general,adj adjective,1,10.0,B2,,,,,,,,-4.795807810769671,2
lighthouses,word,8.001280204832773e-06,1,general,verb,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
shook,word,6.401024163866218e-05,8,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.193749854863421,3
ladies,word,1.6002560409665546e-05,2,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
gentlemen,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
majesty,word,4.0006401024163864e-05,5,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.39786943043424,3
hers,word,0.00010401664266282605,13,general,pron pronoun,1,10.0,A2,,,,,,,,-3.98289675050072,4
rd,word,3.200512081933109e-05,4,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.494779172052438,2
kendal,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
countryman,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
sang,word,1.6002560409665546e-05,2,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
wonderfully,word,8.001280204832773e-06,1,general,adv,4,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
wickham,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
stream,word,2.400384061449832e-05,3,general,noun,1,10.0,B2,,,,,,,,-4.619717456344684,2
ali,word,0.0005920947351576252,74,general,propn,2,3.66,UNKNOWN,,,,,,,,-3.227608727251603,5
raymond,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
pizante,word,8.001280204832773e-06,1,general,propn,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
istanbul,word,2.400384061449832e-05,3,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
mosque,word,1.6002560409665546e-05,2,"general,house and home, environment",noun,1,10.0,B2,,,,,,,,-4.795807810769671,2
alis,word,8.001280204832773e-05,10,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.096839977550485,3
catching,word,4.800768122899664e-05,6,general,verb,2,3.66,UNKNOWN,,,,,,,,-4.318688365313283,3
carrying,word,4.0006401024163864e-05,5,general,verb,3,0.0,UNKNOWN,,,,,,,,-4.39786943043424,3
statue,word,1.6002560409665546e-05,2,"general,things in the town, shops and shopping",noun,2,3.66,B1,,,,,,,,-4.795807810769671,2
ataturk,word,3.200512081933109e-05,4,general,propn,3,0.0,UNKNOWN,,,,,,,,-4.494779172052438,2
yildiz,word,7.201152184349496e-05,9,general,propn,1,10.0,UNKNOWN,,,,,,,,-4.142597407802213,3
yusuf,word,0.00012001920307249159,15,general,propn,1,10.0,UNKNOWN,,,,,,,,-3.920748899421697,4
bridges,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
mosques,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
hmm,word,8.001280204832773e-06,1,general,intj,0,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
photography,word,2.400384061449832e-05,3,"arts,free time, entertainment,hobbies and pastimes",noun,4,0.0,B1,,,,,,,,-4.619717456344684,2
selim,word,0.00011201792286765882,14,general,adv,2,3.66,UNKNOWN,,,,,,,,-3.9507120969524365,4
selims,word,1.6002560409665546e-05,2,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
fighter,word,6.401024163866218e-05,8,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.193749854863421,3
laird,word,8.001280204832773e-06,1,general,propn,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
nervous,word,5.600896143382941e-05,7,general,adj adjective,2,3.66,A2,,,,,,,,-4.251741704916048,3
naira,word,0.00011201792286765882,14,general,propn,2,3.66,UNKNOWN,,,,,,,,-3.9507120969524365,4
reached,word,1.6002560409665546e-05,2,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
midday,word,1.6002560409665546e-05,2,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
frightened,word,4.800768122899664e-05,6,general,verb adjective,2,3.66,B1,,,,,,,,-4.318688365313283,3
villages,word,1.6002560409665546e-05,2,general,noun,3,0.0,UNKNOWN,,,,,,,,-4.795807810769671,2
rushed,word,8.001280204832773e-06,1,general,verb,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
ro,word,1.6002560409665546e-05,2,general,part,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
sleepy,word,8.001280204832773e-06,1,general,adj,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
carriage,word,1.6002560409665546e-05,2,"general,travel,ways of travelling",noun,2,3.66,C1,,,,,,,,-4.795807810769671,2
polona,word,4.0006401024163864e-05,5,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.39786943043424,3
scar,word,1.6002560409665546e-05,2,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
seemed,word,1.6002560409665546e-05,2,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
sams,word,8.001280204832773e-05,10,general,propn,1,10.0,UNKNOWN,,,,,,,,-4.096839977550485,3
headline,word,8.001280204832773e-06,1,"free time, entertainment,general,media",noun,2,3.66,B1,,,,,,,,-5.0968350925528725,1
taxi,word,7.201152184349496e-05,9,"general,travel,ways of travelling",noun,2,3.66,A1,,,,,,,,-4.142597407802213,3
boxer,word,4.0006401024163864e-05,5,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.39786943043424,3
driver,word,8.80140822531605e-05,11,"hobbies and pastimes,jobs,personal identification,work and jobs",noun,2,3.66,A1,,,,,,,,-4.055447341735951,3
sami,word,8.001280204832773e-06,1,general,propn,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
whos,word,3.200512081933109e-05,4,general,unknown,1,10.0,UNKNOWN,,,,,,,,-4.494779172052438,2
tino,word,0.00016002560409665546,20,general,noun,2,3.66,UNKNOWN,,,,,,,,-3.7958102532768714,4
bubs,word,0.00012802048327732437,16,general,noun,1,10.0,UNKNOWN,,,,,,,,-3.89272019843732,4
moustache,word,0.00012001920307249159,15,general,noun,2,3.66,UNKNOWN,,,,,,,,-3.920748899421697,4
tough,word,8.001280204832773e-06,1,general,adj adjective,1,10.0,B2,,,,,,,,-5.0968350925528725,1
drug,word,8.001280204832773e-06,1,"general,shopping,travel and services vocab",noun,1,10.0,A2,,,,,,,,-5.0968350925528725,1
drugs,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
locked,word,8.001280204832773e-06,1,general,verb,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
voices,word,4.800768122899664e-05,6,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.318688365313283,3
shining,word,8.001280204832773e-06,1,general,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
smoking,word,1.6002560409665546e-05,2,"free time, entertainment,general,hobbies and pastimes",noun,2,3.66,A2,,,,,,,,-4.795807810769671,2
biro,word,1.6002560409665546e-05,2,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
threw,word,8.001280204832773e-06,1,general,verb,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
unlocked,word,8.001280204832773e-06,1,general,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
planning,word,8.001280204832773e-06,1,general,verb noun,2,3.66,B1,,,,,,,,-5.0968350925528725,1
til,word,8.001280204832773e-06,1,general,propn,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
twisted,word,8.001280204832773e-06,1,general,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
meant,word,8.001280204832773e-06,1,general,verb,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
seats,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
boxing,word,1.6002560409665546e-05,2,sports,noun,2,3.66,UNKNOWN,,,,,,,,-4.795807810769671,2
youll,word,1.6002560409665546e-05,2,general,unknown,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
bubsoin,word,8.001280204832773e-06,1,general,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
excitedly,word,2.400384061449832e-05,3,general,adv,4,0.0,UNKNOWN,,,,,,,,-4.619717456344684,2
hell,word,3.200512081933109e-05,4,general,propn noun,1,10.0,B2,,,,,,,,-4.494779172052438,2
burning,word,8.001280204832773e-06,1,general,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
saved,word,2.400384061449832e-05,3,general,verb,1,10.0,UNKNOWN,,,,,,,,-4.619717456344684,2
badly,word,1.6002560409665546e-05,2,general,adv adverb,2,3.66,A2,,,,,,,,-4.795807810769671,2
cigarettes,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
sweets,word,3.200512081933109e-05,4,general,noun,1,10.0,UNKNOWN,,,,,,,,-4.494779172052438,2
joking,word,8.001280204832773e-06,1,general,verb,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
referee,word,2.400384061449832e-05,3,"general,hobbies and pastimes",noun,3,0.0,B2,,,,,,,,-4.619717456344684,2
audience,word,2.400384061449832e-05,3,"free time, entertainment,general,media",noun,3,0.0,A2,,,,,,,,-4.619717456344684,2
gloves,word,1.6002560409665546e-05,2,clothes,noun,1,10.0,UNKNOWN,,,,,,,,-4.795807810769671,2
raised,word,8.001280204832773e-06,1,general,verb,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
crowd,word,2.400384061449832e-05,3,"general,things in the town, shops and shopping,travel",noun,1,10.0,A2,,,,,,,,-4.619717456344684,2
danny,word,9.601536245799327e-05,12,general,noun,2,3.66,UNKNOWN,,,,,,,,-4.017658821966298,4
boxers,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
fighters,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
corners,word,8.001280204832773e-06,1,general,noun,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
bell,word,8.001280204832773e-06,1,"instruments,objects and rooms,shopping",noun,1,10.0,B1,,,,,,,,-5.0968350925528725,1
rang,word,8.001280204832773e-06,1,general,noun,1,10.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
tightly,word,8.001280204832773e-06,1,general,adv,2,3.66,UNKNOWN,,,,,,,,-5.0968350925528725,1
moving,word,4.800768122899664e-05,6,general,verb adjective,2,3.66,B2,,,,,,,,-4.318688365313283,3
strength,word,8.001280204832773e-06,1,general,noun,1,10.0,B1,,,,,,,,-5.0968350925528725,1
dressingroom,word,8.001280204832773e-06,1,general,noun,3,0.0,UNKNOWN,,,,,,,,-5.0968350925528725,1
tm,word,3.200512081933109e-05,4,general,propn,1,10.0,UNKNOWN,,,,,,,,-4.494779172052438,2
